id,src,datetime,name,latitude,longitude,location,RadiantOutput,Temperature,RadiativeHeat,footprint,SatZenithAngle,SourceID,region,srcfile,quality
2648692,VIIRS,2013-08-05 15:50:53+00:00,,-26.984074,149.5112,0101000020E6100000E3361AC05BB062400AD80E46ECFB3AC0,2.51,979,2.35,45.22,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_363,__None__,viirs-ir-sources-20130805.kmz,1
2648693,VIIRS,2013-08-05 15:50:58+00:00,,-27.271425,149.5802,0101000020E6100000742497FF90B262401A51DA1B7C453BC0,3.06,974,2.93,57.45,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_364,__None__,viirs-ir-sources-20130805.kmz,1
2648694,VIIRS,2013-08-05 15:51:05+00:00,,-27.681013,149.586334,0101000020E61000000D51853FC3B262409E2633DE56AE3BC0,3.22,926,3.14,75.16,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_366,__None__,viirs-ir-sources-20130805.kmz,1
2648695,VIIRS,2013-08-05 15:51:16+00:00,,-25.230724,129.367554,0101000020E610000073309B00C32B6040FD6662BA103B39C0,0.77,1277,0.69,4.57,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_367,__None__,viirs-ir-sources-20130805.kmz,1
2648696,VIIRS,2013-08-05 15:51:16+00:00,,-25.232405,129.374863,0101000020E610000060AFB0E0FE2B6040486DE2E47E3B39C0,0.58,1420,0.52,2.25,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_368,__None__,viirs-ir-sources-20130805.kmz,1
2648697,VIIRS,2013-08-05 15:51:19+00:00,,-27.699686,141.822113,0101000020E6100000BA13ECBF4EBA61401478279F1EB33BC0,1.39,1661,0.97,2.23,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_369,__None__,viirs-ir-sources-20130805.kmz,1
2648698,VIIRS,2013-08-05 15:51:19+00:00,,-26.072155,132.063248,0101000020E61000003271AB20068260402D3E05C078123AC0,4.54,1175,4.47,41.33,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_370,__None__,viirs-ir-sources-20130805.kmz,1
2648699,VIIRS,2013-08-05 15:51:19+00:00,,-26.0987,132.056625,0101000020E61000005A643BDFCF8160407E1D386744193AC0,18.23,1363,17.95,91.76,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_374,__None__,viirs-ir-sources-20130805.kmz,1
2648700,VIIRS,2013-08-05 15:51:21+00:00,,-26.151661,132.185791,0101000020E6100000849CF7FFF185604023145B41D3263AC0,5.65,1255,5.4,38.33,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_378,__None__,viirs-ir-sources-20130805.kmz,1
2648701,VIIRS,2013-08-05 15:51:21+00:00,,-26.215891,132.228699,0101000020E610000018B49080518760403080F0A144373AC0,5.68,1311,5.36,32,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_380,__None__,viirs-ir-sources-20130805.kmz,1
2648702,VIIRS,2013-08-05 15:51:33+00:00,,-29.37327,149.018936,0101000020E6100000F296AB1F9BA06240F3936A9F8E5F3DC0,1.53,1029,1.4,22.01,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_381,__None__,viirs-ir-sources-20130805.kmz,1
2648703,VIIRS,2013-08-05 15:51:39+00:00,,-29.656904,148.611526,0101000020E6100000EB54F99E91936240919C4CDC2AA83DC0,4.7,1044,4.01,59.59,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_383,__None__,viirs-ir-sources-20130805.kmz,1
2648704,VIIRS,2013-08-05 15:51:44+00:00,,-29.9408,148.222031,0101000020E61000005776C1E01A876240A913D044D8F03DC0,2.9,1002,2.31,40.43,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_385,__None__,viirs-ir-sources-20130805.kmz,1
2648705,VIIRS,2013-08-05 15:51:44+00:00,,-30.208059,152.257095,0101000020E6100000E21E4B1F3A08634072A3C85A43353EC0,2.21,971,3.94,78.35,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_386,__None__,viirs-ir-sources-20130805.kmz,1
2648706,VIIRS,2013-08-05 15:51:44+00:00,,-30.209005,152.275772,0101000020E6100000E124CD1FD308634053B3075A81353EC0,1.08,1122,1.93,21.53,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_387,__None__,viirs-ir-sources-20130805.kmz,1
2648707,VIIRS,2013-08-05 15:51:55+00:00,,-30.80411,152.579346,0101000020E610000030629F008A126340F6622827DACD3EC0,1.35,1147,2.59,26.4,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_388,__None__,viirs-ir-sources-20130805.kmz,1
2648708,VIIRS,2013-08-05 15:52:16+00:00,,-30.442432,136.858505,0101000020E61000007B4E7ADF781B614031B43A3943713EC0,8.45,923,5.06,123.04,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_389,__None__,viirs-ir-sources-20130805.kmz,1
2648709,VIIRS,2013-08-05 15:52:55+00:00,,-32.994522,137.586334,0101000020E61000000D51853FC33261408693347F4C7F40C0,9.88,1004,5.69,98.72,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_393,__None__,viirs-ir-sources-20130805.kmz,1
2648710,VIIRS,2013-08-05 15:52:55+00:00,,-33.007843,137.583389,0101000020E6100000147B681FAB3261405340DAFF008140C0,6.84,995,3.94,70.89,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_394,__None__,viirs-ir-sources-20130805.kmz,1
2648711,VIIRS,2013-08-05 15:53:20+00:00,,-30.86805,121.483124,0101000020E61000006AFAEC80EB5E5E40F54A598638DE3EC0,23.18,1462,58.68,226.76,__None__,SVM10_npp_d20130805_t1547144_e1552548_IR_source_398,__None__,viirs-ir-sources-20130805.kmz,1
2648712,VIIRS,2013-08-05 15:53:47+00:00,,-36.856186,143.688568,0101000020E61000004F22C2BF08F6614083A5BA80976D42C0,3.01,1010,2.61,44.25,__None__,SVM10_npp_d20130805_t1552560_e1558364_IR_source_3,__None__,viirs-ir-sources-20130805.kmz,1
2648713,VIIRS,2013-08-05 15:54:06+00:00,,-38.224144,147.166672,0101000020E610000016A58460556562401DCC26C0B01C43C0,2.94,1549,2.5,7.67,__None__,SVM10_npp_d20130805_t1552560_e1558364_IR_source_5,__None__,viirs-ir-sources-20130805.kmz,1
2648714,VIIRS,2013-08-05 17:06:17+00:00,,66.973305,117.740753,0101000020E61000007D5A457F686F5D4021020EA14ABE5040,1.22,1083,1.68,21.52,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_1,__None__,viirs-ir-sources-20130805.kmz,1
2648715,VIIRS,2013-08-05 17:06:23+00:00,,66.813126,121.199059,0101000020E61000005EBEF561BD4C5E40BF61A2410AB45040,6.37,953,6.41,136.9,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_6,__None__,viirs-ir-sources-20130805.kmz,1
2648716,VIIRS,2013-08-05 17:06:23+00:00,,66.790833,121.161369,0101000020E6100000A565A4DE534A5E403FE603029DB25040,3.71,981,3.75,71.44,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_9,__None__,viirs-ir-sources-20130805.kmz,1
2648717,VIIRS,2013-08-05 17:06:23+00:00,,66.733253,118.168365,0101000020E6100000A032FE7DC68A5D4069ACFD9DEDAE5040,4.88,1002,6.46,113.06,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_11,__None__,viirs-ir-sources-20130805.kmz,1
2648718,VIIRS,2013-08-05 17:06:23+00:00,,66.757416,120.915329,0101000020E6100000250516C0943A5E40E65DF58079B05040,2.24,1054,2.31,33.04,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_12,__None__,viirs-ir-sources-20130805.kmz,1
2648719,VIIRS,2013-08-05 17:06:23+00:00,,66.709023,118.17028,0101000020E61000006DCA15DEE58A5D40284701A260AD5040,3.28,938,4.34,99.06,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_13,__None__,viirs-ir-sources-20130805.kmz,1
2648720,VIIRS,2013-08-05 17:06:26+00:00,,66.590408,119.378387,0101000020E6100000D28E1B7E37D85D40FED2A23EC9A55040,3.47,964,4.12,84.27,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_15,__None__,viirs-ir-sources-20130805.kmz,1
2648721,VIIRS,2013-08-05 17:06:28+00:00,,66.415222,119.216583,0101000020E6100000A777F17EDCCD5D401AA54BFF929A5040,8.16,947,9.83,215.54,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_16,__None__,viirs-ir-sources-20130805.kmz,1
2648722,VIIRS,2013-08-05 17:06:30+00:00,,66.34124,118.708878,0101000020E6100000A6B6D4415EAD5D4092054CE0D6955040,2.88,915,3.64,91.42,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_19,__None__,viirs-ir-sources-20130805.kmz,1
2648723,VIIRS,2013-08-05 17:06:30+00:00,,66.34153,118.73027,0101000020E6100000FFCF61BEBCAE5D409626A5A0DB955040,1.82,989,2.29,42.18,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_20,__None__,viirs-ir-sources-20130805.kmz,1
2648724,VIIRS,2013-08-05 17:06:31+00:00,,66.258774,118.447487,0101000020E6100000A69883A0A39C5D4087C3D2C08F905040,3.99,912,5.17,131.39,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_21,__None__,viirs-ir-sources-20130805.kmz,1
2648725,VIIRS,2013-08-05 17:06:31+00:00,,66.217972,118.984024,0101000020E6100000AA9ECC3FFABE5D4066DCD440F38D5040,4.62,969,5.68,113.81,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_23,__None__,viirs-ir-sources-20130805.kmz,1
2648726,VIIRS,2013-08-05 17:06:31+00:00,,66.175629,118.518661,0101000020E61000007B2DE8BD31A15D40ABCE6A813D8B5040,0.46,1810,0.59,0.96,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_24,__None__,viirs-ir-sources-20130805.kmz,0
2648727,VIIRS,2013-08-05 17:06:33+00:00,,66.168266,118.514626,0101000020E6100000F7EAE3A1EFA05D40D7C1C1DEC48A5040,1.23,1080,1.58,20.45,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_25,__None__,viirs-ir-sources-20130805.kmz,1
2648728,VIIRS,2013-08-05 17:06:33+00:00,,66.106133,117.700554,0101000020E61000003FC571E0D56C5D40B00111E2CA865040,3.61,917,5,124.67,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_27,__None__,viirs-ir-sources-20130805.kmz,1
2648729,VIIRS,2013-08-05 17:06:33+00:00,,66.083893,118.500519,0101000020E6100000B401D88008A05D4041D7BE805E855040,3.87,1058,4.99,70.3,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_28,__None__,viirs-ir-sources-20130805.kmz,1
2648730,VIIRS,2013-08-05 17:06:35+00:00,,66.049057,117.520004,0101000020E61000008272DBBE47615D40F4A8F8BF23835040,4.62,932,6.51,152.54,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_30,__None__,viirs-ir-sources-20130805.kmz,1
2648731,VIIRS,2013-08-05 17:06:35+00:00,,65.987625,116.989395,0101000020E6100000DCF4673F523F5D4091ED7C3F357F5040,1.02,1172,1.52,14.18,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_32,__None__,viirs-ir-sources-20130805.kmz,1
2648732,VIIRS,2013-08-05 17:06:35+00:00,,66.018044,118.565544,0101000020E6100000BD1C76DF31A45D40E67805A227815040,3.14,934,4.01,93.14,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_33,__None__,viirs-ir-sources-20130805.kmz,1
2648733,VIIRS,2013-08-05 17:06:35+00:00,,65.971504,116.847473,0101000020E61000008DCF64FF3C365D40B9FB1C1F2D7E5040,1.76,992,2.64,48.22,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_34,__None__,viirs-ir-sources-20130805.kmz,1
2648734,VIIRS,2013-08-05 17:06:35+00:00,,65.977112,117.620255,0101000020E61000008D0B0742B2675D40DE21C500897E5040,2.41,936,3.36,77.15,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_35,__None__,viirs-ir-sources-20130805.kmz,1
2648735,VIIRS,2013-08-05 17:06:37+00:00,,65.873558,116.122002,0101000020E6100000FB027AE1CE075D40304AD05FE8775040,1.14,1107,1.84,21.55,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_38,__None__,viirs-ir-sources-20130805.kmz,1
2648736,VIIRS,2013-08-05 17:06:37+00:00,,65.87429,116.146927,0101000020E610000090F9804067095D40124E0B5EF4775040,0.97,1155,1.55,15.42,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_39,__None__,viirs-ir-sources-20130805.kmz,1
2648737,VIIRS,2013-08-05 17:06:37+00:00,,65.907005,117.439491,0101000020E6100000BAF8DB9E205C5D40BE13B35E0C7A5040,5.44,899,7.74,209.29,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_40,__None__,viirs-ir-sources-20130805.kmz,1
2648738,VIIRS,2013-08-05 17:06:37+00:00,,65.845718,116.051033,0101000020E61000001381EA1F44035D40DEE8633E20765040,2.07,1045,3.35,49.53,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_42,__None__,viirs-ir-sources-20130805.kmz,1
2648739,VIIRS,2013-08-05 17:06:37+00:00,,65.872437,117.557663,0101000020E61000001DCC26C0B0635D4081B4FF01D6775040,8.28,951,11.64,251.46,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_43,__None__,viirs-ir-sources-20130805.kmz,1
2648740,VIIRS,2013-08-05 17:06:39+00:00,,65.827873,118.902039,0101000020E6100000DC2DC901BBB95D40730F09DFFB745040,2.45,1048,3.04,44.43,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_47,__None__,viirs-ir-sources-20130805.kmz,1
2648741,VIIRS,2013-08-05 17:06:39+00:00,,65.792198,118.903839,0101000020E61000005C76887FD8B95D40397D3D5FB3725040,2.7,1007,3.35,57.6,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_48,__None__,viirs-ir-sources-20130805.kmz,1
2648742,VIIRS,2013-08-05 17:06:39+00:00,,65.775047,118.525597,0101000020E61000000C789961A3A15D403A77BB5E9A715040,4.35,897,5.59,151.99,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_49,__None__,viirs-ir-sources-20130805.kmz,1
2648743,VIIRS,2013-08-05 17:06:40+00:00,,65.714584,118.181534,0101000020E61000002C47C8409E8B5D40AC8F87BEBB6D5040,4.65,869,6.17,190.7,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_50,__None__,viirs-ir-sources-20130805.kmz,1
2648744,VIIRS,2013-08-05 17:06:40+00:00,,65.719681,118.523819,0101000020E61000008081204086A15D405DA3E5400F6E5040,3.29,915,4.22,106.15,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_51,__None__,viirs-ir-sources-20130805.kmz,1
2648745,VIIRS,2013-08-05 17:06:40+00:00,,65.463051,111.803177,0101000020E610000090F9804067F35B405358A9A0A25D5040,2.76,1081,6.63,85.47,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_55,__None__,viirs-ir-sources-20130805.kmz,1
2648746,VIIRS,2013-08-05 17:06:40+00:00,,65.709679,118.673416,0101000020E61000009A266C3F19AB5D401CEA77616B6D5040,5,959,6.34,132.18,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_56,__None__,viirs-ir-sources-20130805.kmz,1
2648747,VIIRS,2013-08-05 17:06:40+00:00,,65.424484,111.406235,0101000020E610000065DF15C1FFD95B40386BF0BE2A5B5040,4.1,987,10.24,190.18,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_58,__None__,viirs-ir-sources-20130805.kmz,1
2648748,VIIRS,2013-08-05 17:06:40+00:00,,65.676292,118.862228,0101000020E6100000836C59BE2EB75D40F9A23D5E486B5040,15.4,1054,19.18,273.62,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_70,__None__,viirs-ir-sources-20130805.kmz,1
2648749,VIIRS,2013-08-05 17:06:42+00:00,,65.403641,111.310333,0101000020E6100000A777F17EDCD35B40C8940F41D5595040,9.49,998,23.89,425.07,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_77,__None__,viirs-ir-sources-20130805.kmz,1
2648750,VIIRS,2013-08-05 17:06:42+00:00,,65.382851,111.209656,0101000020E610000040DAFF006BCD5B406B0F7BA180585040,4.86,929,12.36,292.77,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_82,__None__,viirs-ir-sources-20130805.kmz,1
2648751,VIIRS,2013-08-05 17:06:42+00:00,,65.433685,112.076309,0101000020E6100000FDD8243FE2045C4002F1BA7EC15B5040,5.4,1030,12.67,198.61,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_86,__None__,viirs-ir-sources-20130805.kmz,1
2648752,VIIRS,2013-08-05 17:06:42+00:00,,65.64473,118.861427,0101000020E61000000D39B69E21B75D4001309E4143695040,6.83,989,8.51,156.74,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_90,__None__,viirs-ir-sources-20130805.kmz,1
2648753,VIIRS,2013-08-05 17:06:42+00:00,,65.584717,118.823738,0101000020E61000003D9E961FB8B45D40931ADA006C655040,6.19,875,7.74,233.27,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_95,__None__,viirs-ir-sources-20130805.kmz,1
2648754,VIIRS,2013-08-05 17:06:42+00:00,,65.584976,118.844131,0101000020E61000008CA2073E06B65D40793C2D3F70655040,4.2,931,5.25,123.2,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_96,__None__,viirs-ir-sources-20130805.kmz,1
2648755,VIIRS,2013-08-05 17:06:44+00:00,,65.272713,111.095917,0101000020E610000059880E8123C65B406B0C3A2174515040,1.95,982,5.03,95.59,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_103,__None__,viirs-ir-sources-20130805.kmz,1
2648756,VIIRS,2013-08-05 17:06:44+00:00,,65.32312,112.199783,0101000020E6100000FED2A23EC90C5C40BF2B82FFAD545040,2,1030,4.66,72.84,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_104,__None__,viirs-ir-sources-20130805.kmz,1
2648757,VIIRS,2013-08-05 17:06:44+00:00,,65.295113,112.209381,0101000020E6100000D7D9907F660D5C40F7E7A221E3525040,9.73,971,22.62,448.69,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_106,__None__,viirs-ir-sources-20130805.kmz,1
2648758,VIIRS,2013-08-05 17:06:44+00:00,,65.302155,112.336472,0101000020E61000004301DBC188155C40AAD4EC8156535040,3.24,1097,7.45,90.82,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_109,__None__,viirs-ir-sources-20130805.kmz,1
2648759,VIIRS,2013-08-05 17:06:46+00:00,,65.242645,112.606865,0101000020E610000092054CE0D6265C406DE2E47E874F5040,2.91,966,6.54,132.25,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_114,__None__,viirs-ir-sources-20130805.kmz,1
2648760,VIIRS,2013-08-05 17:06:46+00:00,,65.140266,111.798233,0101000020E6100000A165DD3F16F35B4068AF3E1EFA485040,2.74,940,6.65,150.36,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_115,__None__,viirs-ir-sources-20130805.kmz,1
2648761,VIIRS,2013-08-05 17:06:47+00:00,,65.102013,111.918167,0101000020E61000000D51853FC3FA5B4014B1886187465040,3.86,978,9.25,178.48,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_128,__None__,viirs-ir-sources-20130805.kmz,1
2648762,VIIRS,2013-08-05 17:06:47+00:00,,65.137352,112.56218,0101000020E6100000C79DD2C1FA235C4093020B60CA485040,3.92,978,8.86,170.9,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_130,__None__,viirs-ir-sources-20130805.kmz,1
2648763,VIIRS,2013-08-05 17:06:47+00:00,,65.082703,111.833504,0101000020E61000007445292158F55B40FD1186014B455040,2.88,963,6.96,142.72,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_131,__None__,viirs-ir-sources-20130805.kmz,1
2648764,VIIRS,2013-08-05 17:06:47+00:00,,65.107742,112.538017,0101000020E61000004AECDADE6E225C40F699B33EE5465040,3.94,996,8.93,159.86,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_135,__None__,viirs-ir-sources-20130805.kmz,1
2648765,VIIRS,2013-08-05 17:06:47+00:00,,65.050369,111.774956,0101000020E6100000B2F50CE198F15B40DDEEE53E39435040,4.56,879,11.11,328.5,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_136,__None__,viirs-ir-sources-20130805.kmz,1
2648766,VIIRS,2013-08-05 17:06:47+00:00,,65.056221,111.874275,0101000020E6100000772D211FF4F75B404C16F71F99435040,2.82,943,6.81,151.82,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_137,__None__,viirs-ir-sources-20130805.kmz,1
2648767,VIIRS,2013-08-05 17:06:47+00:00,,65.056999,112.1362,0101000020E6100000C66D3480B7085C40E73922DFA5435040,21.25,1033,50.04,775.22,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_143,__None__,viirs-ir-sources-20130805.kmz,1
2648768,VIIRS,2013-08-05 17:06:47+00:00,,65.02565,112.338516,0101000020E61000000E4B033FAA155C401DC9E53FA4415040,0.45,1810,1.04,1.71,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_152,__None__,viirs-ir-sources-20130805.kmz,0
2648769,VIIRS,2013-08-05 17:06:49+00:00,,65.008759,112.079285,0101000020E61000000E84640113055C40ECA2E8818F405040,10.94,962,25.91,534.09,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_162,__None__,viirs-ir-sources-20130805.kmz,1
2648770,VIIRS,2013-08-05 17:06:49+00:00,,64.994667,112.083878,0101000020E6100000A6B6D4415E055C4045DAC69FA83F5040,13.53,897,32.04,872.57,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_164,__None__,viirs-ir-sources-20130805.kmz,1
2648771,VIIRS,2013-08-05 17:06:49+00:00,,64.970146,112.157303,0101000020E610000003249A40110A5C4018963FDF163E5040,6.51,968,15.31,306.99,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_166,__None__,viirs-ir-sources-20130805.kmz,1
2648772,VIIRS,2013-08-05 17:06:51+00:00,,65.114761,118.699387,0101000020E6100000D80FB1C1C2AC5D40CD76853E58475040,3.92,980,4.96,95.04,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_169,__None__,viirs-ir-sources-20130805.kmz,1
2648773,VIIRS,2013-08-05 17:06:53+00:00,,65.035858,118.701752,0101000020E6100000C4793881E9AC5D4033535A7F4B425040,2.09,1076,2.64,34.72,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_174,__None__,viirs-ir-sources-20130805.kmz,1
2648774,VIIRS,2013-08-05 17:06:53+00:00,,64.989021,117.927521,0101000020E61000009B560A815C7B5D40A983BC1E4C3F5040,2.05,990,2.8,51.42,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_175,__None__,viirs-ir-sources-20130805.kmz,1
2648775,VIIRS,2013-08-05 17:06:53+00:00,,64.994629,118.288109,0101000020E6100000BB2BBB6070925D40CEA96400A83F5040,4.74,974,6.23,122.14,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_176,__None__,viirs-ir-sources-20130805.kmz,1
2648776,VIIRS,2013-08-05 17:06:53+00:00,,64.984055,118.394646,0101000020E6100000D2DF4BE141995D40C79DD2C1FA3E5040,2.22,1065,2.9,39.69,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_178,__None__,viirs-ir-sources-20130805.kmz,1
2648777,VIIRS,2013-08-05 17:06:53+00:00,,64.964218,117.907913,0101000020E61000003FA7203F1B7A5D40BB0D6ABFB53D5040,2.32,1102,3.17,37.84,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_179,__None__,viirs-ir-sources-20130805.kmz,1
2648778,VIIRS,2013-08-05 17:06:55+00:00,,64.924492,118.071526,0101000020E610000014B4C9E193845D40795A7EE02A3B5040,1.3,1063,1.75,24.22,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_183,__None__,viirs-ir-sources-20130805.kmz,1
2648779,VIIRS,2013-08-05 17:06:55+00:00,,64.90934,117.880241,0101000020E61000004BE658DE55785D40753C66A0323A5040,1.29,1149,1.77,17.88,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_185,__None__,viirs-ir-sources-20130805.kmz,1
2648780,VIIRS,2013-08-05 17:06:55+00:00,,64.887016,118.0112,0101000020E6100000C66D3480B7805D40D7C1C1DEC4385040,3.01,1056,4.08,57.82,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_188,__None__,viirs-ir-sources-20130805.kmz,1
2648781,VIIRS,2013-08-05 17:06:55+00:00,,64.813133,117.973373,0101000020E6100000CD7344BE4B7E5D401893FE5E0A345040,1.3,1144,1.76,18.16,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_191,__None__,viirs-ir-sources-20130805.kmz,1
2648782,VIIRS,2013-08-05 17:06:56+00:00,,64.831459,117.905182,0101000020E610000062BB7B80EE795D40C03DCF9F36355040,1.88,1102,2.56,30.65,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_193,__None__,viirs-ir-sources-20130805.kmz,1
2648783,VIIRS,2013-08-05 17:06:56+00:00,,64.820236,117.970451,0101000020E6100000B6D782DE1B7E5D401EC022BF7E345040,1.17,1094,1.59,19.6,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_194,__None__,viirs-ir-sources-20130805.kmz,1
2648784,VIIRS,2013-08-05 17:06:56+00:00,,64.825661,120.528015,0101000020E610000009336DFFCA215E404A253CA1D7345040,4.36,919,4.61,113.99,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_195,__None__,viirs-ir-sources-20130805.kmz,1
2648785,VIIRS,2013-08-05 17:06:56+00:00,,64.780258,120.491257,0101000020E6100000973B33C1701F5E40501C40BFEF315040,0.33,1810,0.35,0.58,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_196,__None__,viirs-ir-sources-20130805.kmz,0
2648786,VIIRS,2013-08-05 17:06:56+00:00,,64.768883,120.455055,0101000020E610000067B8019F1F1D5E40D3DC0A6135315040,0.34,1810,0.36,0.6,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_197,__None__,viirs-ir-sources-20130805.kmz,0
2648787,VIIRS,2013-08-05 17:06:56+00:00,,64.757225,120.862793,0101000020E6100000EF8D210038375E40ACADD85F76305040,9.08,1007,9.29,159.5,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_200,__None__,viirs-ir-sources-20130805.kmz,1
2648788,VIIRS,2013-08-05 17:06:58+00:00,,64.731964,120.890839,0101000020E610000016C0948103395E405C76887FD82E5040,9.86,869,10.06,310.65,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_213,__None__,viirs-ir-sources-20130805.kmz,1
2648789,VIIRS,2013-08-05 17:07:00+00:00,,64.639923,120.866875,0101000020E610000014AE47E17A375E40533D997FF4285040,6.13,920,6.26,153.83,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_217,__None__,viirs-ir-sources-20130805.kmz,1
2648790,VIIRS,2013-08-05 17:07:00+00:00,,64.606766,120.708961,0101000020E6100000ED48F59D5F2D5E40C8940F41D5265040,5.86,1023,6.08,97.99,__None__,SVM10_npp_d20130805_t1701137_e1706541_IR_source_220,__None__,viirs-ir-sources-20130805.kmz,1
