id,src,datetime,name,latitude,longitude,location,RadiantOutput,Temperature,RadiativeHeat,footprint,SatZenithAngle,SourceID,region,srcfile,quality
2637187,VIIRS,2013-08-07 20:06:22+00:00,,13.157942,80.283447,0101000020E61000008EC9E2FE23125440655419C6DD502A40,0.98,1673,0.6,1.36,__None__,SVM10_npp_d20130807_t2002276_e2008062_IR_source_50,__None__,viirs-ir-sources-20130807.kmz,1
2637188,VIIRS,2013-08-07 20:07:03+00:00,,10.808027,79.743309,0101000020E6100000A374E95F92EF5340EA9106B7B59D2540,0.31,1810,0.19,0.32,__None__,SVM10_npp_d20130807_t2002276_e2008062_IR_source_55,__None__,viirs-ir-sources-20130807.kmz,0
2637189,VIIRS,2013-08-07 20:07:29+00:00,,9.490442,77.428337,0101000020E6100000ACAA97DF695B53406F2BBD361BFB2240,3.77,1171,3.07,28.75,__None__,SVM10_npp_d20130807_t2002276_e2008062_IR_source_61,__None__,viirs-ir-sources-20130807.kmz,1
2637190,VIIRS,2013-08-07 20:07:44+00:00,,8.076954,81.453896,0101000020E610000041F2CEA10C5D5440C097C28366272040,3.54,993,2.07,37.5,__None__,SVM10_npp_d20130807_t2002276_e2008062_IR_source_64,__None__,viirs-ir-sources-20130807.kmz,1
2637191,VIIRS,2013-08-07 20:07:47+00:00,,7.924395,81.04924,0101000020E6100000EC6987BF26435440FB57569A94B21F40,0.3,1810,0.17,0.29,__None__,SVM10_npp_d20130807_t2002276_e2008062_IR_source_65,__None__,viirs-ir-sources-20130807.kmz,0
2637192,VIIRS,2013-08-07 20:08:00+00:00,,7.151752,81.140503,0101000020E61000005A7F4B00FE4854400E6954E0649B1C40,7.12,1266,4.15,28.47,__None__,SVM10_npp_d20130807_t2002276_e2008062_IR_source_70,__None__,viirs-ir-sources-20130807.kmz,1
2637193,VIIRS,2013-08-07 20:08:03+00:00,,6.868487,81.173988,0101000020E61000005F79909E224B54402E01F8A754791B40,1.16,1258,0.68,4.77,__None__,SVM10_npp_d20130807_t2002276_e2008062_IR_source_74,__None__,viirs-ir-sources-20130807.kmz,1
2637194,VIIRS,2013-08-07 20:08:03+00:00,,6.845016,81.278236,0101000020E610000079245E9ECE5154400F63D2DF4B611B40,0.97,1227,0.57,4.44,__None__,SVM10_npp_d20130807_t2002276_e2008062_IR_source_76,__None__,viirs-ir-sources-20130807.kmz,1
2637195,VIIRS,2013-08-07 20:19:14+00:00,,-33.529957,82.251831,0101000020E61000009D47C5FF1D905440A5A487A1D5C340C0,0.28,2414,0.29,0.15,__None__,SVM10_npp_d20130807_t2013490_e2019294_IR_source_48,__None__,viirs-ir-sources-20130807.kmz,1
2637196,VIIRS,2013-08-07 20:19:26+00:00,,-34.207691,81.382042,0101000020E6100000B3EC4960735854403656629E951A41C0,0.28,2345,0.25,0.14,__None__,SVM10_npp_d20130807_t2013490_e2019294_IR_source_52,__None__,viirs-ir-sources-20130807.kmz,1
2637197,VIIRS,2013-08-07 21:32:38+00:00,,67.593208,57.245575,0101000020E61000008CDB68006F9F4C4070EEAF1EF7E55040,0.98,1810,0.78,1.28,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_4,__None__,viirs-ir-sources-20130807.kmz,0
2637198,VIIRS,2013-08-07 21:32:43+00:00,,67.241905,54.649971,0101000020E6100000992CEE3F32534B404AEF1B5F7BCF5040,2.92,1757,2.93,5.43,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_9,__None__,viirs-ir-sources-20130807.kmz,1
2637199,VIIRS,2013-08-07 21:32:45+00:00,,67.177002,56.62928,0101000020E610000071033E3F8C504C40E754320054CB5040,7.96,1959,6.68,8,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_19,__None__,viirs-ir-sources-20130807.kmz,1
2637200,VIIRS,2013-08-07 21:32:45+00:00,,67.165413,56.694317,0101000020E610000046072461DF584C405455682096CA5040,4.74,1713,3.95,8.09,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_21,__None__,viirs-ir-sources-20130807.kmz,1
2637201,VIIRS,2013-08-07 21:32:48+00:00,,66.975548,54.835262,0101000020E6100000B8CB7EDDE96A4B4068EBE0606FBE5040,3.35,1850,3.3,4.97,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_24,__None__,viirs-ir-sources-20130807.kmz,1
2637202,VIIRS,2013-08-07 21:32:48+00:00,,66.958145,56.64856,0101000020E610000034BF9A0304534C40DCF4673F52BD5040,5.24,1862,4.37,6.41,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_26,__None__,viirs-ir-sources-20130807.kmz,1
2637203,VIIRS,2013-08-07 21:32:48+00:00,,66.904778,56.675549,0101000020E610000039ECBE6378564C40FA08FCE1E7B95040,3,1589,2.49,6.9,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_29,__None__,viirs-ir-sources-20130807.kmz,1
2637204,VIIRS,2013-08-07 21:32:50+00:00,,66.839851,56.114933,0101000020E6100000971DE21FB60E4C40D3A0681EC0B55040,6.43,1723,5.63,11.27,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_30,__None__,viirs-ir-sources-20130807.kmz,1
2637205,VIIRS,2013-08-07 21:32:52+00:00,,66.723892,56.970394,0101000020E6100000081EDFDE357C4C4082751C3F54AE5040,10.18,1762,8.23,15.04,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_34,__None__,viirs-ir-sources-20130807.kmz,1
2637206,VIIRS,2013-08-07 21:32:52+00:00,,66.734489,54.9823,0101000020E61000002F6EA301BC7D4B40649126DE01AF5040,0.41,1810,0.4,0.65,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_36,__None__,viirs-ir-sources-20130807.kmz,0
2637207,VIIRS,2013-08-07 21:32:52+00:00,,66.675438,57.343517,0101000020E61000005D4F745DF8AB4C40711E4E603AAB5040,1.41,1971,1.1,1.28,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_39,__None__,viirs-ir-sources-20130807.kmz,1
2637208,VIIRS,2013-08-07 21:32:54+00:00,,66.544746,59.511894,0101000020E610000062821ABE85C14D401EA8531EDDA25040,2.35,969,2.99,59.9,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_43,__None__,viirs-ir-sources-20130807.kmz,1
2637209,VIIRS,2013-08-07 21:32:55+00:00,,66.546463,57.526169,0101000020E6100000A3957B8159C34C40575EF23FF9A25040,0.9,1985,0.69,0.79,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_47,__None__,viirs-ir-sources-20130807.kmz,1
2637210,VIIRS,2013-08-07 21:32:57+00:00,,66.419159,58.048328,0101000020E610000094BDA59C2F064D40BD344580D39A5040,5.48,1623,3.98,10.12,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_52,__None__,viirs-ir-sources-20130807.kmz,1
2637211,VIIRS,2013-08-07 21:32:57+00:00,,66.428757,56.581345,0101000020E6100000B8585183694A4C40973B33C1709B5040,4.29,1914,3.58,4.7,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_53,__None__,viirs-ir-sources-20130807.kmz,1
2637212,VIIRS,2013-08-07 21:32:57+00:00,,66.374298,57.297882,0101000020E6100000960854FF20A64C40533D997FF4975040,1.93,1662,1.51,3.48,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_55,__None__,viirs-ir-sources-20130807.kmz,1
2637213,VIIRS,2013-08-07 21:32:59+00:00,,65.833076,66.619652,0101000020E6100000AAB9DC60A8A7504048C5FF1D51755040,4.95,985,4.89,91.5,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_57,__None__,viirs-ir-sources-20130807.kmz,1
2637214,VIIRS,2013-08-07 21:32:59+00:00,,65.825493,66.514496,0101000020E61000000F7BA180EDA05040EC8497E0D4745040,3.22,902,3.21,85.66,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_59,__None__,viirs-ir-sources-20130807.kmz,1
2637215,VIIRS,2013-08-07 21:32:59+00:00,,65.819481,66.58754,0101000020E6100000E1455F419AA5504060AC6F6072745040,4.28,926,4.24,101.67,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_60,__None__,viirs-ir-sources-20130807.kmz,1
2637216,VIIRS,2013-08-07 21:32:59+00:00,,66.281723,57.251255,0101000020E61000006EFAB31F29A04C40FCE1E7BF07925040,1.26,1756,0.99,1.83,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_62,__None__,viirs-ir-sources-20130807.kmz,1
2637217,VIIRS,2013-08-07 21:32:59+00:00,,65.743217,66.725487,0101000020E610000015AB06616EAE5040333509DE906F5040,1.75,963,1.71,34.98,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_63,__None__,viirs-ir-sources-20130807.kmz,1
2637218,VIIRS,2013-08-07 21:32:59+00:00,,65.677681,67.498772,0101000020E6100000460A65E1EBDF5040B80721205F6B5040,3.62,946,3.31,72.81,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_64,__None__,viirs-ir-sources-20130807.kmz,1
2637219,VIIRS,2013-08-07 21:33:01+00:00,,65.73008,66.660973,0101000020E61000007FA2B2614DAA5040ADDD76A1B96E5040,7.55,971,7.4,147.04,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_66,__None__,viirs-ir-sources-20130807.kmz,1
2637220,VIIRS,2013-08-07 21:33:01+00:00,,65.718262,66.705132,0101000020E61000003DD7F7E120AD504069FD2D01F86D5040,8.01,933,7.82,182.27,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_69,__None__,viirs-ir-sources-20130807.kmz,1
2637221,VIIRS,2013-08-07 21:33:01+00:00,,65.714523,66.653267,0101000020E610000096236420CFA95040594FADBEBA6D5040,10.04,941,9.84,221.24,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_70,__None__,viirs-ir-sources-20130807.kmz,1
2637222,VIIRS,2013-08-07 21:33:01+00:00,,66.165619,57.318333,0101000020E6100000691EC022BFA84C4029266F80998A5040,2.14,1593,1.66,4.54,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_74,__None__,viirs-ir-sources-20130807.kmz,1
2637223,VIIRS,2013-08-07 21:33:01+00:00,,66.149139,57.617203,0101000020E61000001EFF058200CF4C40B9E34D7E8B895040,2.26,1850,1.7,2.56,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_77,__None__,viirs-ir-sources-20130807.kmz,1
2637224,VIIRS,2013-08-07 21:33:01+00:00,,66.143753,57.376511,0101000020E6100000C9CA2F8331B04C40EC6CC83F33895040,3.9,1855,3.01,4.48,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_78,__None__,viirs-ir-sources-20130807.kmz,1
2637225,VIIRS,2013-08-07 21:33:01+00:00,,65.777023,65.098953,0101000020E6100000D4B5F63E55465040594FADBEBA715040,3.68,1021,2.75,44.61,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_80,__None__,viirs-ir-sources-20130807.kmz,1
2637226,VIIRS,2013-08-07 21:33:04+00:00,,65.414726,68.039604,0101000020E61000009C3237DF8802514042B3EBDE8A5A5040,2.2,1003,1.91,33.21,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_86,__None__,viirs-ir-sources-20130807.kmz,1
2637227,VIIRS,2013-08-07 21:33:04+00:00,,65.407272,68.035439,0101000020E61000003080F0A144025140E62494BE105A5040,2.58,1033,2.23,34.53,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_88,__None__,viirs-ir-sources-20130807.kmz,1
2637228,VIIRS,2013-08-07 21:33:06+00:00,,65.574036,64.647461,0101000020E6100000DF1B43007029504082AE7D01BD645040,5.54,980,4.27,81.66,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_90,__None__,viirs-ir-sources-20130807.kmz,1
2637229,VIIRS,2013-08-07 21:33:06+00:00,,65.440117,66.277565,0101000020E6100000E960FD9FC3915040795A7EE02A5C5040,4.84,893,4.83,133.6,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_92,__None__,viirs-ir-sources-20130807.kmz,1
2637230,VIIRS,2013-08-07 21:33:06+00:00,,65.446175,66.104149,0101000020E6100000503A9160AA865040BD5296218E5C5040,3.76,857,3.81,124.43,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_93,__None__,viirs-ir-sources-20130807.kmz,1
2637231,VIIRS,2013-08-07 21:33:06+00:00,,65.426422,66.246078,0101000020E6100000F790F0BDBF8F5040E012807F4A5B5040,3.92,896,3.92,107.46,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_94,__None__,viirs-ir-sources-20130807.kmz,1
2637232,VIIRS,2013-08-07 21:33:06+00:00,,65.412643,66.314629,0101000020E6100000E257ACE122945040187B2FBE685A5040,4.58,857,4.55,148.6,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_95,__None__,viirs-ir-sources-20130807.kmz,1
2637233,VIIRS,2013-08-07 21:33:06+00:00,,65.385223,66.251503,0101000020E610000023F609A018905040B0AA5E7EA7585040,2.93,870,2.92,90.01,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_97,__None__,viirs-ir-sources-20130807.kmz,1
2637234,VIIRS,2013-08-07 21:33:06+00:00,,65.288704,67.294632,0101000020E6100000B9162D40DBD250405C8E57207A525040,1.83,992,1.67,30.44,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_98,__None__,viirs-ir-sources-20130807.kmz,1
2637235,VIIRS,2013-08-07 21:33:06+00:00,,65.272743,67.473549,0101000020E61000006D0377A04EDE5040A14D0E9F74515040,15.51,929,13.95,329.56,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_99,__None__,viirs-ir-sources-20130807.kmz,1
2637236,VIIRS,2013-08-07 21:33:06+00:00,,65.268745,67.518013,0101000020E6100000C879FF1F27E15040AA7D3A1E33515040,3.91,1039,3.5,52.93,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_101,__None__,viirs-ir-sources-20130807.kmz,1
2637237,VIIRS,2013-08-07 21:33:06+00:00,,65.363655,66.216171,0101000020E6100000FED5E3BED58D5040B8019F1F46575040,3.97,1049,3.97,57.91,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_107,__None__,viirs-ir-sources-20130807.kmz,1
2637238,VIIRS,2013-08-07 21:33:06+00:00,,65.24765,67.576714,0101000020E61000004D49D6E1E8E45040AEB6627FD94F5040,6.46,879,5.76,170.03,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_111,__None__,viirs-ir-sources-20130807.kmz,1
2637239,VIIRS,2013-08-07 21:33:08+00:00,,65.366409,66.261551,0101000020E61000001CCF6740BD90504072FDBB3E73575040,3.75,977,3.74,72.34,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_115,__None__,viirs-ir-sources-20130807.kmz,1
2637240,VIIRS,2013-08-07 21:33:08+00:00,,65.254524,67.527916,0101000020E610000040C23060C9E150400403081F4A505040,5.13,972,4.59,90.5,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_116,__None__,viirs-ir-sources-20130807.kmz,1
2637241,VIIRS,2013-08-07 21:33:08+00:00,,65.360565,66.233803,0101000020E61000003AADDBA0F68E504043C5387F13575040,4.2,1046,4.19,61.82,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_118,__None__,viirs-ir-sources-20130807.kmz,1
2637242,VIIRS,2013-08-07 21:33:08+00:00,,65.27153,67.256378,0101000020E61000007D5A457F68D0504081785DBF60515040,5.97,938,5.46,124.56,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_119,__None__,viirs-ir-sources-20130807.kmz,1
2637243,VIIRS,2013-08-07 21:33:08+00:00,,65.206017,67.709984,0101000020E6100000BB2BBB6070ED5040E25AED612F4D5040,3.82,862,3.36,107.47,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_123,__None__,viirs-ir-sources-20130807.kmz,1
2637244,VIIRS,2013-08-07 21:33:11+00:00,,65.202156,65.118767,0101000020E61000000536E7E0994750402C2CB81FF04C5040,4.03,1075,2.93,38.73,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_125,__None__,viirs-ir-sources-20130807.kmz,1
2637245,VIIRS,2013-08-07 21:33:11+00:00,,65.05632,66.898399,0101000020E610000095F0845E7FB95040168733BF9A435040,3.49,880,3.25,95.51,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_126,__None__,viirs-ir-sources-20130807.kmz,1
2637246,VIIRS,2013-08-07 21:33:11+00:00,,65.029076,67.025887,0101000020E61000000F99F221A8C150404E469561DC415040,3.6,911,3.32,84.9,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_127,__None__,viirs-ir-sources-20130807.kmz,1
2637247,VIIRS,2013-08-07 21:33:13+00:00,,64.969978,67.107208,0101000020E6100000A777F17EDCC65040BAF59A1E143E5040,0.26,1810,0.23,0.39,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_129,__None__,viirs-ir-sources-20130807.kmz,0
2637248,VIIRS,2013-08-07 21:33:13+00:00,,64.920387,67.128349,0101000020E61000005B5EB9DE36C85040782AE09EE73A5040,3.54,898,3.21,87.05,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_131,__None__,viirs-ir-sources-20130807.kmz,1
2637249,VIIRS,2013-08-07 21:33:13+00:00,,64.862663,67.328674,0101000020E6100000EA42ACFE08D55040081EDFDE35375040,5.64,807,5.04,209.69,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_132,__None__,viirs-ir-sources-20130807.kmz,1
2637250,VIIRS,2013-08-07 21:33:13+00:00,,64.859093,67.281105,0101000020E61000007E6FD39FFDD150403ECE3461FB365040,5.27,939,4.72,107.27,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_133,__None__,viirs-ir-sources-20130807.kmz,1
2637251,VIIRS,2013-08-07 21:33:15+00:00,,64.817856,67.413109,0101000020E6100000BB2BBB6070DA50409835B1C057345040,4.22,875,3.73,111.98,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_134,__None__,viirs-ir-sources-20130807.kmz,1
2637252,VIIRS,2013-08-07 21:33:15+00:00,,65.215912,48.267361,0101000020E6100000E99C9FE23822484018B49080D14D5040,0.32,1810,0.58,0.96,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_135,__None__,viirs-ir-sources-20130807.kmz,0
2637253,VIIRS,2013-08-07 21:33:18+00:00,,63.377544,76.719292,0101000020E6100000901150E1082E534088669E5C53B04F40,3.59,1858,2.07,3.07,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_137,__None__,viirs-ir-sources-20130807.kmz,1
2637254,VIIRS,2013-08-07 21:33:18+00:00,,65.160957,56.505856,0101000020E6100000213EB0E3BF404C40FCC3961E4D4A5040,3.47,1824,2.86,4.56,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_139,__None__,viirs-ir-sources-20130807.kmz,1
2637255,VIIRS,2013-08-07 21:33:20+00:00,,65.007767,56.917099,0101000020E6100000DF18028063754C403CBF28417F405040,66.91,1719,52.8,106.64,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_142,__None__,viirs-ir-sources-20130807.kmz,1
2637256,VIIRS,2013-08-07 21:33:22+00:00,,63.092178,76.934601,0101000020E6100000C573B680D03B534091B41B7DCC8B4F40,4.1,1556,2.38,7.18,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_145,__None__,viirs-ir-sources-20130807.kmz,1
2637257,VIIRS,2013-08-07 21:33:22+00:00,,64.945663,56.319508,0101000020E6100000BA675DA3E5284C4062821ABE853C5040,4.53,977,3.79,73.31,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_147,__None__,viirs-ir-sources-20130807.kmz,1
2637258,VIIRS,2013-08-07 21:33:24+00:00,,64.797073,57.041107,0101000020E61000007E5182FE42854C4093E1783E03335040,0.6,1532,0.47,1.5,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_153,__None__,viirs-ir-sources-20130807.kmz,1
2637259,VIIRS,2013-08-07 21:33:29+00:00,,62.871586,75.769257,0101000020E6100000054EB6813BF1524063D34A21906F4F40,1.45,1687,0.83,1.81,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_154,__None__,viirs-ir-sources-20130807.kmz,1
2637260,VIIRS,2013-08-07 21:33:29+00:00,,62.003738,80.320511,0101000020E610000087C091408314544050E09D7C7A004F40,3.53,947,2.42,53.12,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_156,__None__,viirs-ir-sources-20130807.kmz,1
2637261,VIIRS,2013-08-07 21:33:29+00:00,,62.415279,78.158234,0101000020E610000060C77F81208A534098DBBDDC27354F40,3.16,1879,1.92,2.72,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_157,__None__,viirs-ir-sources-20130807.kmz,1
2637262,VIIRS,2013-08-07 21:33:29+00:00,,64.494774,57.475182,0101000020E6100000EDD286C3D2BC4C40503A9160AA1F5040,0.92,1684,0.68,1.48,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_160,__None__,viirs-ir-sources-20130807.kmz,1
2637263,VIIRS,2013-08-07 21:33:29+00:00,,64.494423,57.488903,0101000020E610000049F59D5F94BE4C40F9D85DA0A41F5040,1,1571,0.74,2.15,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_161,__None__,viirs-ir-sources-20130807.kmz,1
2637264,VIIRS,2013-08-07 21:33:29+00:00,,62.141777,79.455254,0101000020E6100000E257ACE122DD53409929ADBF25124F40,10.74,1736,6.98,13.55,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_162,__None__,viirs-ir-sources-20130807.kmz,1
2637265,VIIRS,2013-08-07 21:33:29+00:00,,63.247929,72.831772,0101000020E6100000A06EA0C03B355240705D3123BC9F4F40,4.05,1738,2.44,4.73,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_164,__None__,viirs-ir-sources-20130807.kmz,1
2637266,VIIRS,2013-08-07 21:33:29+00:00,,63.256145,72.617943,0101000020E6100000B2F2CB608C2752405704FF5BC9A04F40,0.96,1842,0.58,0.9,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_167,__None__,viirs-ir-sources-20130807.kmz,1
2637267,VIIRS,2013-08-07 21:33:31+00:00,,62.33609,78.167809,0101000020E61000005EBEF561BD8A53409E4143FF042B4F40,29.44,1787,17.97,31.11,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_170,__None__,viirs-ir-sources-20130807.kmz,1
2637268,VIIRS,2013-08-07 21:33:31+00:00,,64.456627,54.613537,0101000020E610000067F16261884E4B401EDE7360391D5040,7.83,953,7.71,164.53,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_176,__None__,viirs-ir-sources-20130807.kmz,1
2637269,VIIRS,2013-08-07 21:33:31+00:00,,62.635647,76.163231,0101000020E610000060AC6F60720A5340776682E15C514F40,0.93,1810,0.54,0.88,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_177,__None__,viirs-ir-sources-20130807.kmz,0
2637270,VIIRS,2013-08-07 21:33:31+00:00,,64.407097,56.165848,0101000020E6100000B20DDC813A154C402E5393E00D1A5040,2.14,993,1.8,32.68,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_178,__None__,viirs-ir-sources-20130807.kmz,1
2637271,VIIRS,2013-08-07 21:33:31+00:00,,64.386559,56.118469,0101000020E61000007F4B00FE290F4C405EBEF561BD185040,2.4,1027,2.03,32.21,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_179,__None__,viirs-ir-sources-20130807.kmz,1
2637272,VIIRS,2013-08-07 21:33:31+00:00,,62.365288,77.454178,0101000020E610000003249A40115D534085CFD6C1C12E4F40,1.27,1726,0.76,1.5,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_182,__None__,viirs-ir-sources-20130807.kmz,1
2637273,VIIRS,2013-08-07 21:33:33+00:00,,61.909424,79.763077,0101000020E61000001BD5E940D6F053404819710168F44E40,4.52,982,3.02,57.42,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_184,__None__,viirs-ir-sources-20130807.kmz,1
2637274,VIIRS,2013-08-07 21:33:33+00:00,,62.577358,76.092293,0101000020E61000009529E620E8055340BF0AF0DDE6494F40,2.6,1697,1.51,3.21,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_188,__None__,viirs-ir-sources-20130807.kmz,1
2637275,VIIRS,2013-08-07 21:33:33+00:00,,64.343269,56.284573,0101000020E61000008D2958E36C244C40C32E8A1EF8155040,2.4,966,1.99,40.3,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_190,__None__,viirs-ir-sources-20130807.kmz,1
2637276,VIIRS,2013-08-07 21:33:33+00:00,,62.508785,75.989014,0101000020E6100000505260014CFF524002D9EBDD1F414F40,15.09,1772,8.73,15.6,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_193,__None__,viirs-ir-sources-20130807.kmz,1
2637277,VIIRS,2013-08-07 21:33:34+00:00,,62.331543,76.736145,0101000020E61000004A07EBFF1C2F5340DF1B4300702A4F40,13.36,1864,7.83,11.44,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_200,__None__,viirs-ir-sources-20130807.kmz,1
2637278,VIIRS,2013-08-07 21:33:34+00:00,,64.229607,55.540024,0101000020E61000000E87A5811FC54B40B1FB8EE1B10E5040,3.31,1070,2.96,39.87,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_206,__None__,viirs-ir-sources-20130807.kmz,1
2637279,VIIRS,2013-08-07 21:33:34+00:00,,61.73325,79.721306,0101000020E6100000261AA4E029EE534060E5D022DBDD4E40,3.73,924,2.51,60.8,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_208,__None__,viirs-ir-sources-20130807.kmz,1
2637280,VIIRS,2013-08-07 21:33:34+00:00,,62.435463,75.924973,0101000020E6100000B62BF4C132FB52401CCF6740BD374F40,15.44,1568,8.93,26.06,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_210,__None__,viirs-ir-sources-20130807.kmz,1
2637281,VIIRS,2013-08-07 21:33:34+00:00,,62.134258,77.627701,0101000020E6100000A8AAD0402C685340FA9CBB5D2F114F40,15.51,1698,9.35,19.83,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_212,__None__,viirs-ir-sources-20130807.kmz,1
2637282,VIIRS,2013-08-07 21:33:36+00:00,,62.093338,77.586693,0101000020E6100000B2F2CB608C655340AEBCE47FF20B4F40,8.41,1725,5.07,10.11,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_216,__None__,viirs-ir-sources-20130807.kmz,1
2637283,VIIRS,2013-08-07 21:33:36+00:00,,64.129875,55.98439,0101000020E61000003541D47D00FE4B405A643BDF4F085040,3.5,916,2.99,74.88,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_219,__None__,viirs-ir-sources-20130807.kmz,1
2637284,VIIRS,2013-08-07 21:33:36+00:00,,64.129631,55.999458,0101000020E6100000DFDC5F3DEEFF4B400F63D2DF4B085040,1.51,1072,1.29,17.19,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_220,__None__,viirs-ir-sources-20130807.kmz,1
2637285,VIIRS,2013-08-07 21:33:36+00:00,,63.818085,63.396362,0101000020E610000047B071FDBBB24F40912C6002B7E84F40,2.92,938,2.35,53.47,__None__,SVM10_npp_d20130807_t2127483_e2133287_IR_source_221,__None__,viirs-ir-sources-20130807.kmz,1
